Polarity,Review,Polarity_result
1,yes this video is bad quality but it is great to see bowie and the spiders in their final concert bad quality or not im only  and obviously never had the privilidge of seeing them live so this is a great opportunity i believe the ziggy era was the most fascinating and exciting adrogyny is the only way to go,"{'neg': 0.082, 'neu': 0.607, 'pos': 0.312, 'compound': 0.971}"
1,imagine action films were  minutes long there would be no time for subplots or romantic involvements or no you go on without me  all there would be is car chases and explosions godwills book is rather like thati liked itforget the measured blend of theory fact and example which is the style of oreillys authors this book cuts to the chase and it worksyou see tomcat is a servlet runner it isnt that interesting or even the best of breed jetty is way better tomcat is as interesting as what you do with it and goodwill drags you along through a flash tour of all the goodiesits a bit like a night tour of naples on the back of an italian cigarette smugglers vespa somehow at the end despite not having understood much you find you know your way around and feel comfortable exloring further on your owntake it or leave it thats just the kind of book it is,"{'neg': 0.077, 'neu': 0.793, 'pos': 0.129, 'compound': 0.9089}"
-1,a waste of timeglory for old time movies that try to claim a life in a new world and they dontdont bother a nice tape to record overand the last time i buy a film because brandon frazier is in it naked or not,"{'neg': 0.106, 'neu': 0.837, 'pos': 0.057, 'compound': -0.34}"
1,one of the best films ever made gods and monsters works on many levels it presents the many roles men play  gaystraight husbandbachelor parentchild lovermonster youthelderly whitecollarbluecollar  wrapped in a captivating story listen for the musi,"{'neg': 0.0, 'neu': 0.837, 'pos': 0.163, 'compound': 0.765}"
1,gods and monsters is a superb movie about the last days of gay film director james whale  who directed frankenstein and bride of frankenstein the acting is superb especially ian mckellan in the lead i thought it dragged in a few areas but on the whole it was a great movie,"{'neg': 0.019, 'neu': 0.799, 'pos': 0.183, 'compound': 0.8922}"
1,one of the few recent films that i anticipated to be good and it exceeded my expectationssir ian mckellen once again performs well the real surprise here is brendan fraser thanks to bill condons amazing screenplay fraser is study of expressive and innocent contrast to mckellens anguished and selfdefeated character make a point to get this one best screenplays consist of strong dialogue pacing and narrative the oscars are usually accurrate about that,"{'neg': 0.031, 'neu': 0.707, 'pos': 0.262, 'compound': 0.9633}"
-1,the manufacturer packed this product so poorly that the plastic joints between sections of the tree were smashed and the pole in the center of the tree was bent beyond redemption i have no idea how this tree looked all put together since i had to repack it and send it back thankfully amazoncoms return policy is generous and swift  they get five stars for service in the meantime it was a real tree for me again this year    i may try to go with an artificial one next year but will not order one online again,"{'neg': 0.016, 'neu': 0.93, 'pos': 0.054, 'compound': 0.431}"
1,of the  baseball books ive read babe the legend comes to life is my favorite creamer wrote the book while some of the oldtimers were still alive and this makes his story come to life if you want to learn about babe ruth this is the definitive book to read,"{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.7096}"
1,this book was excellent the author gives us an intimate portrait of one of the greatest and most colorful athletes of the th century babe ruth overall we learn a lot about him and baseball during the roarong s into the smy only issue was that i didnt like the way the book abruptly ended with his death i would have liked to have read more about his funeral and the aftermath of his death plus i would have liked to learn more about how his legacy was treated the years after his deathnevertheless this book is a great read and i highly recommend it to any baseball or sports fan,"{'neg': 0.094, 'neu': 0.739, 'pos': 0.168, 'compound': 0.8756}"
1,my car is a  honda civic ex save yourself a headache and get this if you have to replace your stereo plug and play,"{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.6808}"
1,this is the first book ive read by meg wolitzer and overall i enjoyed it the plot brings three justturnedthirty friends into close and prolonged contact with the something mother of their recently deceased friend wolitzer is able to pull this off because she obviously likes all of her characters their various flaws notwithstanding she also has the type of sense of humor that allows her to ligthen things up when emotions and events threaten to drag things down too much the strongest character is the mother natalie who is one of the more appealing baby boomers in recent fiction and by no means a mere caricature my only objection is that several secondary characters are not as clearly drawn as the main ones but in fairness to wolitzer in most novels the reader would not even care about knowing more about such relatively minor characters and its only her gift for making you care that makes this an issue at all,"{'neg': 0.055, 'neu': 0.833, 'pos': 0.111, 'compound': 0.8729}"
1,the novel is a wrenching pageturner about a womans loss of an adult daughter and her subsequent attempts to cope and live the author artfully describes experiences of the mother and the dead womans friends as they provide each other with memories and support needed to adapt to the sudden death of a young woman whom they loved it is the best book i have read all year,"{'neg': 0.121, 'neu': 0.692, 'pos': 0.187, 'compound': 0.6908}"
